Owner,year,production,emissions
Shaanxi Lueyang Iron and Steel Co Ltd,2026,0.0,0.0
Shaanxi Lueyang Iron and Steel Co Ltd,2027,0.0,0.0
Shaanxi Lueyang Iron and Steel Co Ltd,2028,0.0,0.0
Shaanxi Lueyang Iron and Steel Co Ltd,2029,0.0,0.0
Shaanxi Lueyang Iron and Steel Co Ltd,2030,0.0,0.0
Shagang Group Anyang Yongxing Iron & Steel Co Ltd,2020,2132.0,4477.2
Shagang Group Anyang Yongxing Iron & Steel Co Ltd,2021,2132.0,4477.2
Shagang Group Anyang Yongxing Iron & Steel Co Ltd,2022,2132.0,4477.2
Shagang Group Anyang Yongxing Iron & Steel Co Ltd,2023,2132.0,4477.2
Shagang Group Anyang Yongxing Iron & Steel Co Ltd,2024,2132.0,4477.2
Shagang Group Anyang Yongxing Iron & Steel Co Ltd,2025,2132.0,4477.2
Shagang Group Anyang Yongxing Iron & Steel Co Ltd,2026,2132.0,4477.2
Shagang Group Anyang Yongxing Iron & Steel Co Ltd,2027,2132.0,4477.2
Shagang Group Anyang Yongxing Iron & Steel Co Ltd,2028,2132.0,4477.2
Shagang Group Anyang Yongxing Iron & Steel Co Ltd,2029,2132.0,4477.2
Shagang Group Anyang Yongxing Iron & Steel Co Ltd,2030,2132.0,4477.2
ShanXi TongCai Industry and Trade Co Ltd,2020,2279.6,4787.16
ShanXi TongCai Industry and Trade Co Ltd,2021,2279.6,4787.16
ShanXi TongCai Industry and Trade Co Ltd,2022,2279.6,4787.16
ShanXi TongCai Industry and Trade Co Ltd,2023,2279.6,4787.16
ShanXi TongCai Industry and Trade Co Ltd,2024,2279.6,4787.16
ShanXi TongCai Industry and Trade Co Ltd,2025,2279.6,4787.16
ShanXi TongCai Industry and Trade Co Ltd,2026,2279.6,4787.16
ShanXi TongCai Industry and Trade Co Ltd,2027,2279.6,4787.16
ShanXi TongCai Industry and Trade Co Ltd,2028,2279.6,4787.16
ShanXi TongCai Industry and Trade Co Ltd,2029,2279.6,4787.16
ShanXi TongCai Industry and Trade Co Ltd,2030,2279.6,4787.16
Shandong IRON&STEEL Group Rizhao Co Ltd,2020,6970.0,14637.0
Shandong IRON&STEEL Group Rizhao Co Ltd,2021,6970.0,14637.0
Shandong IRON&STEEL Group Rizhao Co Ltd,2022,6970.0,14637.0
Shandong IRON&STEEL Group Rizhao Co Ltd,2023,6970.0,14637.0
Shandong IRON&STEEL Group Rizhao Co Ltd,2024,6970.0,14637.0
Shandong IRON&STEEL Group Rizhao Co Ltd,2025,6970.0,14637.0
Shandong IRON&STEEL Group Rizhao Co Ltd,2026,6970.0,14637.0
Shandong IRON&STEEL Group Rizhao Co Ltd,2027,6970.0,14637.0
Shandong IRON&STEEL Group Rizhao Co Ltd,2028,6970.0,14637.0
Shandong IRON&STEEL Group Rizhao Co Ltd,2029,6970.0,14637.0
Shandong IRON&STEEL Group Rizhao Co Ltd,2030,6970.0,14637.0
Shandong Iron & Steel Group Yongfeng Lingang Corp,2020,4428.0,9298.800000000001
Shandong Iron & Steel Group Yongfeng Lingang Corp,2021,4428.0,9298.800000000001
Shandong Iron & Steel Group Yongfeng Lingang Corp,2022,4428.0,9298.800000000001
Shandong Iron & Steel Group Yongfeng Lingang Corp,2023,4428.0,9298.800000000001
Shandong Iron & Steel Group Yongfeng Lingang Corp,2024,4428.0,9298.800000000001
Shandong Iron & Steel Group Yongfeng Lingang Corp,2025,4428.0,9298.800000000001
Shandong Iron & Steel Group Yongfeng Lingang Corp,2026,4428.0,9298.800000000001
Shandong Iron & Steel Group Yongfeng Lingang Corp,2027,4428.0,9298.800000000001
Shandong Iron & Steel Group Yongfeng Lingang Corp,2028,4428.0,9298.800000000001
Shandong Iron & Steel Group Yongfeng Lingang Corp,2029,4428.0,9298.800000000001
Shandong Iron & Steel Group Yongfeng Lingang Corp,2030,4428.0,9298.800000000001
Shandong Iron and Steel Co Ltd,2021,3157.0,6629.700000000001
Shandong Iron and Steel Co Ltd,2022,3157.0,6629.700000000001
Shandong Iron and Steel Co Ltd,2023,3157.0,6629.700000000001
Shandong Iron and Steel Co Ltd,2024,3157.0,6629.700000000001
Shandong Iron and Steel Co Ltd,2025,3157.0,6629.700000000001
Shandong Iron and Steel Co Ltd,2026,3157.0,6629.700000000001
Shandong Iron and Steel Co Ltd,2027,3157.0,6629.700000000001
Shandong Iron and Steel Co Ltd,2028,3157.0,6629.700000000001
Shandong Iron and Steel Co Ltd,2029,3157.0,6629.700000000001
Shandong Iron and Steel Co Ltd,2030,3157.0,6629.700000000001
Shandong Luli Steel Co Ltd,2020,1148.0,2410.8
Shandong Luli Steel Co Ltd,2021,1148.0,2410.8
Shandong Luli Steel Co Ltd,2022,1148.0,2410.8
Shandong Luli Steel Co Ltd,2023,1148.0,2410.8
Shandong Luli Steel Co Ltd,2024,1148.0,2410.8
Shandong Luli Steel Co Ltd,2025,1148.0,2410.8
Shandong Luli Steel Co Ltd,2026,1148.0,2410.8
Shandong Luli Steel Co Ltd,2027,1148.0,2410.8
Shandong Luli Steel Co Ltd,2028,1148.0,2410.8
Shandong Luli Steel Co Ltd,2029,1148.0,2410.8
Shandong Luli Steel Co Ltd,2030,1148.0,2410.8
Shandong Shouguang Juneng SPECIAL Steel Co Ltd,2020,2337.0,4907.7
Shandong Shouguang Juneng SPECIAL Steel Co Ltd,2021,2337.0,4907.7
Shandong Shouguang Juneng SPECIAL Steel Co Ltd,2022,2337.0,4907.7
Shandong Shouguang Juneng SPECIAL Steel Co Ltd,2023,2337.0,4907.7
Shandong Shouguang Juneng SPECIAL Steel Co Ltd,2024,2337.0,4907.7
Shandong Shouguang Juneng SPECIAL Steel Co Ltd,2025,2337.0,4907.7
Shandong Shouguang Juneng SPECIAL Steel Co Ltd,2026,2337.0,4907.7
Shandong Shouguang Juneng SPECIAL Steel Co Ltd,2027,2337.0,4907.7
Shandong Shouguang Juneng SPECIAL Steel Co Ltd,2028,2337.0,4907.7
Shandong Shouguang Juneng SPECIAL Steel Co Ltd,2029,2337.0,4907.7
Shandong Shouguang Juneng SPECIAL Steel Co Ltd,2030,2337.0,4907.7
Shangang Group Hanzhong Iron & Steel Co Ltd,2020,2460.0,5166.0
Shangang Group Hanzhong Iron & Steel Co Ltd,2021,2460.0,5166.0
Shangang Group Hanzhong Iron & Steel Co Ltd,2022,2460.0,5166.0
Shangang Group Hanzhong Iron & Steel Co Ltd,2023,2460.0,5166.0
Shangang Group Hanzhong Iron & Steel Co Ltd,2024,2460.0,5166.0
Shangang Group Hanzhong Iron & Steel Co Ltd,2025,2460.0,5166.0
Shangang Group Hanzhong Iron & Steel Co Ltd,2026,2460.0,5166.0
Shangang Group Hanzhong Iron & Steel Co Ltd,2027,2460.0,5166.0
Shangang Group Hanzhong Iron & Steel Co Ltd,2028,2460.0,5166.0
Shangang Group Hanzhong Iron & Steel Co Ltd,2029,2460.0,5166.0
Shangang Group Hanzhong Iron & Steel Co Ltd,2030,2460.0,5166.0
Shanghai Meishan Iron & Steel Co Ltd,2020,6232.0,13087.2
Shanghai Meishan Iron & Steel Co Ltd,2021,6232.0,13087.2
Shanghai Meishan Iron & Steel Co Ltd,2022,6232.0,13087.2
Shanghai Meishan Iron & Steel Co Ltd,2023,6232.0,13087.2
Shanghai Meishan Iron & Steel Co Ltd,2024,6232.0,13087.2
Shanghai Meishan Iron & Steel Co Ltd,2025,6232.0,13087.2
Shanghai Meishan Iron & Steel Co Ltd,2026,6232.0,13087.2
Shanghai Meishan Iron & Steel Co Ltd,2027,6232.0,13087.2
Shanghai Meishan Iron & Steel Co Ltd,2028,6232.0,13087.2
Shanghai Meishan Iron & Steel Co Ltd,2029,6232.0,13087.2
Shanghai Meishan Iron & Steel Co Ltd,2030,6232.0,13087.2
Shanxi Gaoyi Steel Co Ltd,2020,2214.0,4649.400000000001
Shanxi Gaoyi Steel Co Ltd,2021,2214.0,4649.400000000001
Shanxi Gaoyi Steel Co Ltd,2022,2214.0,4649.400000000001
Shanxi Gaoyi Steel Co Ltd,2023,2214.0,4649.400000000001
Shanxi Gaoyi Steel Co Ltd,2024,2214.0,4649.400000000001
Shanxi Gaoyi Steel Co Ltd,2025,2214.0,4649.400000000001
Shanxi Gaoyi Steel Co Ltd,2026,2214.0,4649.400000000001
Shanxi Gaoyi Steel Co Ltd,2027,2214.0,4649.400000000001
Shanxi Gaoyi Steel Co Ltd,2028,2214.0,4649.400000000001
Shanxi Gaoyi Steel Co Ltd,2029,2214.0,4649.400000000001
Shanxi Gaoyi Steel Co Ltd,2030,2214.0,4649.400000000001
Shanxi HONGDA Iron and Steel Group Co Ltd,2020,1886.0,3960.6000000000004
Shanxi HONGDA Iron and Steel Group Co Ltd,2021,1886.0,3960.6000000000004
Shanxi HONGDA Iron and Steel Group Co Ltd,2022,1886.0,3960.6000000000004
Shanxi HONGDA Iron and Steel Group Co Ltd,2023,1886.0,3960.6000000000004
Shanxi HONGDA Iron and Steel Group Co Ltd,2024,1886.0,3960.6000000000004
Shanxi HONGDA Iron and Steel Group Co Ltd,2025,1886.0,3960.6000000000004
Shanxi HONGDA Iron and Steel Group Co Ltd,2026,1886.0,3960.6000000000004
Shanxi HONGDA Iron and Steel Group Co Ltd,2027,1886.0,3960.6000000000004
Shanxi HONGDA Iron and Steel Group Co Ltd,2028,1886.0,3960.6000000000004
Shanxi HONGDA Iron and Steel Group Co Ltd,2029,1886.0,3960.6000000000004
Shanxi HONGDA Iron and Steel Group Co Ltd,2030,1886.0,3960.6000000000004
Shanxi HUAQIANG Iron and Steel Co Ltd,2020,0.0,0.0
Shanxi HUAQIANG Iron and Steel Co Ltd,2021,0.0,0.0
Shanxi HUAQIANG Iron and Steel Co Ltd,2022,0.0,0.0
Shanxi HUAQIANG Iron and Steel Co Ltd,2023,0.0,0.0
Shanxi HUAQIANG Iron and Steel Co Ltd,2024,0.0,0.0
Shanxi HUAQIANG Iron and Steel Co Ltd,2025,0.0,0.0
Shanxi HUAQIANG Iron and Steel Co Ltd,2026,0.0,0.0
Shanxi HUAQIANG Iron and Steel Co Ltd,2027,0.0,0.0
Shanxi HUAQIANG Iron and Steel Co Ltd,2028,0.0,0.0
Shanxi HUAQIANG Iron and Steel Co Ltd,2029,0.0,0.0
Shanxi HUAQIANG Iron and Steel Co Ltd,2030,0.0,0.0
Shanxi Jianlong Industrial Co Ltd,2020,3894.9999999999995,8179.499999999999
Shanxi Jianlong Industrial Co Ltd,2021,3894.9999999999995,8179.499999999999
Shanxi Jianlong Industrial Co Ltd,2022,3894.9999999999995,8179.499999999999
Shanxi Jianlong Industrial Co Ltd,2023,3894.9999999999995,8179.499999999999
Shanxi Jianlong Industrial Co Ltd,2024,3894.9999999999995,8179.499999999999
Shanxi Jianlong Industrial Co Ltd,2025,3894.9999999999995,8179.499999999999
Shanxi Jianlong Industrial Co Ltd,2026,3894.9999999999995,8179.499999999999
Shanxi Jianlong Industrial Co Ltd,2027,3894.9999999999995,8179.499999999999
Shanxi Jianlong Industrial Co Ltd,2028,3894.9999999999995,8179.499999999999
Shanxi Jianlong Industrial Co Ltd,2029,3894.9999999999995,8179.499999999999
Shanxi Jianlong Industrial Co Ltd,2030,3894.9999999999995,8179.499999999999
Shanxi Jinnan Iron and Steel Group Co Ltd,2020,3935.9999999999995,8265.599999999999
Shanxi Jinnan Iron and Steel Group Co Ltd,2021,3935.9999999999995,8265.599999999999
Shanxi Jinnan Iron and Steel Group Co Ltd,2022,3935.9999999999995,8265.599999999999
Shanxi Jinnan Iron and Steel Group Co Ltd,2023,3935.9999999999995,8265.599999999999
Shanxi Jinnan Iron and Steel Group Co Ltd,2024,3935.9999999999995,8265.599999999999
Shanxi Jinnan Iron and Steel Group Co Ltd,2025,3935.9999999999995,8265.599999999999
Shanxi Jinnan Iron and Steel Group Co Ltd,2026,3935.9999999999995,8265.599999999999
Shanxi Jinnan Iron and Steel Group Co Ltd,2027,3935.9999999999995,8265.599999999999
Shanxi Jinnan Iron and Steel Group Co Ltd,2028,3935.9999999999995,8265.599999999999
Shanxi Jinnan Iron and Steel Group Co Ltd,2029,3935.9999999999995,8265.599999999999
Shanxi Jinnan Iron and Steel Group Co Ltd,2030,3935.9999999999995,8265.599999999999
Shanxi Meijin Iron and Steel Co Ltd,2020,1394.0,2927.4
Shanxi Meijin Iron and Steel Co Ltd,2021,1394.0,2927.4
Shanxi Meijin Iron and Steel Co Ltd,2022,1394.0,2927.4
Shanxi Meijin Iron and Steel Co Ltd,2023,1394.0,2927.4
Shanxi Meijin Iron and Steel Co Ltd,2024,1394.0,2927.4
Shanxi Meijin Iron and Steel Co Ltd,2025,1394.0,2927.4
Shanxi Meijin Iron and Steel Co Ltd,2026,1394.0,2927.4
Shanxi Meijin Iron and Steel Co Ltd,2027,1394.0,2927.4
Shanxi Meijin Iron and Steel Co Ltd,2028,1394.0,2927.4
Shanxi Meijin Iron and Steel Co Ltd,2029,1394.0,2927.4
Shanxi Meijin Iron and Steel Co Ltd,2030,1394.0,2927.4
Shanxi Taigang Stainless Steel Co Ltd,2020,10217.199999999999,21456.12
Shanxi Taigang Stainless Steel Co Ltd,2021,10217.199999999999,21456.12
Shanxi Taigang Stainless Steel Co Ltd,2022,10217.199999999999,21456.12
Shanxi Taigang Stainless Steel Co Ltd,2023,10217.199999999999,21456.12
Shanxi Taigang Stainless Steel Co Ltd,2024,10217.199999999999,21456.12
Shanxi Taigang Stainless Steel Co Ltd,2025,10217.199999999999,21456.12
Shanxi Taigang Stainless Steel Co Ltd,2026,10217.199999999999,21456.12
Shanxi Taigang Stainless Steel Co Ltd,2027,10217.199999999999,21456.12
Shanxi Taigang Stainless Steel Co Ltd,2028,10217.199999999999,21456.12
Shanxi Taigang Stainless Steel Co Ltd,2029,10217.199999999999,21456.12
Shanxi Taigang Stainless Steel Co Ltd,2030,10217.199999999999,21456.12
Shanxi Tongde Xinghua Special Steel Co Ltd,2020,2050.0,4305.0
Shanxi Tongde Xinghua Special Steel Co Ltd,2021,2050.0,4305.0
Shanxi Tongde Xinghua Special Steel Co Ltd,2022,2050.0,4305.0
Shanxi Tongde Xinghua Special Steel Co Ltd,2023,2050.0,4305.0
Shanxi Tongde Xinghua Special Steel Co Ltd,2024,2050.0,4305.0
Shanxi Tongde Xinghua Special Steel Co Ltd,2025,2050.0,4305.0
Shanxi Tongde Xinghua Special Steel Co Ltd,2026,2050.0,4305.0
Shanxi Tongde Xinghua Special Steel Co Ltd,2027,2050.0,4305.0
Shanxi Tongde Xinghua Special Steel Co Ltd,2028,2050.0,4305.0
Shanxi Tongde Xinghua Special Steel Co Ltd,2029,2050.0,4305.0
Shanxi Tongde Xinghua Special Steel Co Ltd,2030,2050.0,4305.0
Shanxi Xintai Iron & Steel Co Ltd,2020,2460.0,5166.0
Shanxi Xintai Iron & Steel Co Ltd,2021,2460.0,5166.0
Shanxi Xintai Iron & Steel Co Ltd,2022,2460.0,5166.0
Shanxi Xintai Iron & Steel Co Ltd,2023,2460.0,5166.0
Shanxi Xintai Iron & Steel Co Ltd,2024,2460.0,5166.0
Shanxi Xintai Iron & Steel Co Ltd,2025,2460.0,5166.0
Shanxi Xintai Iron & Steel Co Ltd,2026,2460.0,5166.0
Shanxi Xintai Iron & Steel Co Ltd,2027,2460.0,5166.0
Shanxi Xintai Iron & Steel Co Ltd,2028,2460.0,5166.0
Shanxi Xintai Iron & Steel Co Ltd,2029,2460.0,5166.0
Shanxi Xintai Iron & Steel Co Ltd,2030,2460.0,5166.0
Shanxi Zhongsheng Iron and Steel Co Ltd,2020,0.0,0.0
Shanxi Zhongsheng Iron and Steel Co Ltd,2021,0.0,0.0
Shanxi Zhongsheng Iron and Steel Co Ltd,2022,0.0,0.0
Shanxi Zhongsheng Iron and Steel Co Ltd,2023,0.0,0.0
Shanxi Zhongsheng Iron and Steel Co Ltd,2024,0.0,0.0
Shanxi Zhongsheng Iron and Steel Co Ltd,2025,0.0,0.0
Shanxi Zhongsheng Iron and Steel Co Ltd,2026,0.0,0.0
Shanxi Zhongsheng Iron and Steel Co Ltd,2027,0.0,0.0
Shanxi Zhongsheng Iron and Steel Co Ltd,2028,0.0,0.0
Shanxi Zhongsheng Iron and Steel Co Ltd,2029,0.0,0.0
Shanxi Zhongsheng Iron and Steel Co Ltd,2030,0.0,0.0
Shanxi Zhongyang Iron & Steel Co Ltd,2020,2952.0,6199.2
Shanxi Zhongyang Iron & Steel Co Ltd,2021,2952.0,6199.2
Shanxi Zhongyang Iron & Steel Co Ltd,2022,2952.0,6199.2
Shanxi Zhongyang Iron & Steel Co Ltd,2023,2952.0,6199.2
Shanxi Zhongyang Iron & Steel Co Ltd,2024,2952.0,6199.2
Shanxi Zhongyang Iron & Steel Co Ltd,2025,2952.0,6199.2
Shanxi Zhongyang Iron & Steel Co Ltd,2026,2952.0,6199.2
Shanxi Zhongyang Iron & Steel Co Ltd,2027,2952.0,6199.2
Shanxi Zhongyang Iron & Steel Co Ltd,2028,2952.0,6199.2
Shanxi Zhongyang Iron & Steel Co Ltd,2029,2952.0,6199.2
Shanxi Zhongyang Iron & Steel Co Ltd,2030,2952.0,6199.2
Shiheng SPECIAL Steel Group Co Ltd,2020,3813.0,8007.3
Shiheng SPECIAL Steel Group Co Ltd,2021,3813.0,8007.3
Shiheng SPECIAL Steel Group Co Ltd,2022,3813.0,8007.3
Shiheng SPECIAL Steel Group Co Ltd,2023,3813.0,8007.3
Shiheng SPECIAL Steel Group Co Ltd,2024,3813.0,8007.3
Shiheng SPECIAL Steel Group Co Ltd,2025,3813.0,8007.3
Shiheng SPECIAL Steel Group Co Ltd,2026,3813.0,8007.3
Shiheng SPECIAL Steel Group Co Ltd,2027,3813.0,8007.3
Shiheng SPECIAL Steel Group Co Ltd,2028,3813.0,8007.3
Shiheng SPECIAL Steel Group Co Ltd,2029,3813.0,8007.3
Shiheng SPECIAL Steel Group Co Ltd,2030,3813.0,8007.3
Shijiazhuang Iron and Steel Co Ltd,2020,1460.0,730.0
Shijiazhuang Iron and Steel Co Ltd,2021,1460.0,730.0
Shijiazhuang Iron and Steel Co Ltd,2022,1460.0,730.0
Shijiazhuang Iron and Steel Co Ltd,2023,1460.0,730.0
